Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
,2019-12-13 14:20:29,2019-12-13 13:00:00,Dallas,Texas,469,"Calls pretending to be government, businesses, or family and friends",Y
4695098803,2019-12-13 14:20:33,2019-12-13 09:49:00,Dallas,Texas,469,Dropped call or no message,Y
2023014131,2019-12-13 14:20:37,2019-12-13 13:01:00,,Virginia,206,"Calls pretending to be government, businesses, or family and friends",N
8889849306,2019-12-13 14:20:46,2019-12-13 12:15:00,Panama City,Florida,401,"Calls pretending to be government, businesses, or family and friends",Y
2317508538,2019-12-13 14:20:47,2018-12-13 12:37:00,,Michigan,231,Other,Y
5165019691,2019-12-13 14:20:54,2019-12-13 14:17:00,,New York,516,No Subject Provided,Y
5175257399,2019-12-13 14:20:58,2019-12-13 14:13:00,Onondaga,Michigan,517,Warranties  & protection plans,Y
7863098350,2019-12-13 14:21:04,2019-12-11 15:25:00,SAINT ALBANS,New York,718,No Subject Provided,Y
2020875070,2019-12-13 14:21:08,2019-12-13 23:07:00,Magna,Utah,801,"Calls pretending to be government, businesses, or family and friends",Y
5056669632,2019-12-13 14:21:12,2019-12-13 11:32:00,Mobile,Alabama,251,"Calls pretending to be government, businesses, or family and friends",Y
8663832532,2019-12-13 14:21:47,2019-12-10 09:21:00,,Ohio,513,No Subject Provided,N
8434812365,2019-12-13 14:21:13,2019-12-02 15:11:00,BEAUFORT,South Carolina,843,Dropped call or no message,Y
8009337258,2019-12-13 14:21:23,2019-12-12 14:23:00,Forney,Texas,214,"Calls pretending to be government, businesses, or family and friends",Y
5126339166,2019-12-13 14:22:32,2019-12-09 13:52:00,,Texas,512,No Subject Provided,N
9194895043,2019-12-13 14:21:25,2019-12-13 13:53:00,Durham,North Carolina,919,Other,Y
6095174620,2019-12-13 14:21:29,2019-12-12 14:00:00,Linwood,New Jersey,609,"Reducing your debt (credit cards, mortgage, student loans)",Y
8668500372,2019-12-13 14:21:29,2019-12-13 00:00:00,St. Petersburg,Florida,727,"Calls pretending to be government, businesses, or family and friends",N
5186227778,2019-12-13 14:21:29,2019-12-13 14:09:00,Jonesboro,Georgia,770,Other,Y
2122665080,2019-12-13 14:21:33,2019-12-09 14:35:00,Newark,Delaware,732,"Calls pretending to be government, businesses, or family and friends",Y
3604317870,2019-12-13 14:21:33,2019-12-13 08:47:00,LONGVIEW,Washington,360,Home improvement  & cleaning,N
8004937260,2019-12-13 14:21:35,2019-12-13 13:13:00,Kyle,Texas,979,"Calls pretending to be government, businesses, or family and friends",Y
8666054804,2019-12-13 14:21:38,2019-12-13 13:05:00,Flat Rock,Illinois,618,"Calls pretending to be government, businesses, or family and friends",Y
7045774083,2019-12-13 14:21:44,2019-12-09 11:23:00,Matthews,North Carolina,704,No Subject Provided,Y
4016425945,2019-12-13 14:21:47,2019-12-13 01:04:00,Irving,Texas,469,Other,Y
3236149108,2019-12-13 14:21:55,2019-12-13 11:17:00,Los Angeles,California,323,Vacation  & timeshares,Y
8552538908,2019-12-13 14:21:58,2019-12-13 11:19:00,,Washington,631,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-13 14:22:27,2019-12-13 10:51:00,,California,619,No Subject Provided,N
3073165921,2019-12-13 14:22:09,2019-12-13 12:16:00,Cheyenne,Wyoming,307,Warranties  & protection plans,Y
8434812365,2019-12-13 14:22:15,2019-12-02 15:20:00,BEAUFORT,South Carolina,843,Dropped call or no message,Y
9166831399,2019-12-13 14:22:16,2019-12-10 09:26:00,Sacramento,California,916,"Reducing your debt (credit cards, mortgage, student loans)",Y
3235467429,2019-12-13 14:22:17,2019-12-13 11:20:00,,California,310,"Energy, solar,  & utilities",Y
7863098350,2019-12-13 14:22:22,2019-12-10 17:03:00,SAINT ALBANS,New York,718,No Subject Provided,Y
2016080102,2019-12-13 14:22:23,2019-12-13 14:11:00,Cliffside Park 6f,New Jersey,201,No Subject Provided,N
3032562580,2019-12-13 14:22:29,2019-12-13 13:21:00,San Antonio,Texas,210,Computer  & technical support,Y
3606488973,2019-12-13 14:22:32,2019-12-13 11:21:00,LAS VEGAS,Nevada,702,Work from home  & other ways to make money,N
7708964797,2019-12-13 14:22:33,2019-12-13 14:15:00,CEDARTOWN,Georgia,770,Medical  & prescriptions,Y
9259991193,2019-12-13 14:22:34,2019-12-13 09:42:00,,California,925,Dropped call or no message,Y
5134454340,2019-12-13 14:22:38,2019-12-06 14:44:00,Glasgow,Kentucky,513,No Subject Provided,N
4432424077,2019-12-13 14:22:40,2019-12-12 12:31:00,Orem,Utah,385,Other,Y
8154264214,2019-12-13 14:22:42,2019-12-13 11:06:00,,Illinois,815,Warranties  & protection plans,Y
6062295683,2019-12-13 14:22:43,2019-12-13 14:15:00,Annville,Kentucky,606,"Reducing your debt (credit cards, mortgage, student loans)",Y
7177613438,2019-12-13 14:22:44,2019-12-13 09:57:00,Camp Hill,Pennsylvania,717,Other,Y
8133052117,2019-12-13 14:22:45,2019-12-12 15:48:00,,Florida,813,"Calls pretending to be government, businesses, or family and friends",Y
2678454990,2019-12-13 14:22:45,2019-11-30 10:30:00,Highlands Ranch,Colorado,303,Computer  & technical support,N
8007961818,2019-12-13 14:22:46,2019-12-13 10:15:00,La Conner,Washington,206,"Calls pretending to be government, businesses, or family and friends",Y
8004777153,2019-12-13 14:22:48,2019-12-13 13:07:00,Wisconsin Rapids,Wisconsin,715,"Reducing your debt (credit cards, mortgage, student loans)",Y
5087624323,2019-12-13 14:22:57,2019-12-13 15:17:00,,Massachusetts,508,No Subject Provided,Y
,2019-12-13 14:22:58,2019-12-13 11:19:00,Santa Clara,California,408,"Reducing your debt (credit cards, mortgage, student loans)",Y
9149431567,2019-12-13 14:23:03,2019-12-13 12:10:00,,New York,347,No Subject Provided,Y
6143631970,2019-12-13 14:23:04,2019-12-13 14:12:00,Columbus,Ohio,614,No Subject Provided,N
8162802424,2019-12-13 14:23:06,2019-12-13 13:13:00,Lees Summit,Missouri,816,Vacation  & timeshares,Y
8009306982,2019-12-13 14:23:08,2019-12-02 17:15:00,BEAUFORT,South Carolina,843,Dropped call or no message,Y
3093937027,2019-12-13 14:23:10,2019-12-13 13:17:00,moline,Illinois,309,"Calls pretending to be government, businesses, or family and friends",Y
4079936416,2019-12-13 14:23:10,2019-12-13 14:11:00,,Florida,407,Dropped call or no message,Y
3153337121,2019-12-13 14:23:11,2019-12-13 14:18:00,,Louisiana,337,Other,Y
3853083053,2019-12-13 14:23:18,2019-12-13 12:20:00,Hurricane,Utah,801,No Subject Provided,Y
9375243961,2019-12-13 14:23:28,2019-11-13 13:39:00,troy,Ohio,937,No Subject Provided,Y
4072508835,2019-12-13 14:23:33,2019-12-13 14:00:00,,Florida,941,No Subject Provided,Y
7244820055,2019-12-13 14:23:33,2019-12-13 14:15:00,Butler,Pennsylvania,724,"Reducing your debt (credit cards, mortgage, student loans)",Y
6096888360,2019-12-13 14:23:35,2019-12-09 17:45:00,SAINT ALBANS,New York,718,No Subject Provided,Y
6144217720,2019-12-13 14:23:38,2019-12-09 10:41:00,Glasgow,Kentucky,513,No Subject Provided,N
3072073894,2019-12-13 14:23:39,2019-12-11 08:02:00,Cheyenne,Wyoming,307,Warranties  & protection plans,Y
4135513454,2019-12-13 14:23:41,2019-12-12 16:00:00,Linwood,New Jersey,609,Vacation  & timeshares,Y
5875102948,2019-12-13 14:23:48,2019-12-13 12:41:00,Hendersonville,North Carolina,828,Warranties  & protection plans,Y
6467557040,2019-12-13 14:23:48,2019-12-13 11:01:00,,Washington,253,"Calls pretending to be government, businesses, or family and friends",Y
7242838171,2019-12-13 14:23:49,2019-12-13 14:18:00,Everett,Pennsylvania,814,No Subject Provided,N
9148904393,2019-12-13 14:23:52,2019-12-13 11:03:00,Carmel,New York,914,No Subject Provided,Y
8774184634,2019-12-13 14:23:53,2019-12-12 13:45:00,Columbia,South Carolina,803,"Energy, solar,  & utilities",N
6198249096,2019-12-13 14:23:59,2019-12-13 11:21:00,San Diego,California,619,Other,N
8154264214,2019-12-13 14:24:01,2019-12-13 12:18:00,,Illinois,815,Warranties  & protection plans,Y
7071330388,2019-12-13 14:24:11,2019-12-12 12:14:00,,Virginia,804,"Calls pretending to be government, businesses, or family and friends",Y
7177613438,2019-12-13 14:24:12,2019-12-13 12:57:00,Camp Hill,Pennsylvania,717,Other,Y
5302201482,2019-12-13 14:24:15,2019-12-13 14:19:00,,Tennessee,865,Other,Y
7863098350,2019-12-13 14:24:21,2019-12-09 17:12:00,SAINT ALBANS,New York,718,No Subject Provided,Y
4233818325,2019-12-13 14:24:21,2019-12-13 11:14:00,San Diego,California,724,"Calls pretending to be government, businesses, or family and friends",Y
7665458083,2019-12-13 14:24:22,2019-12-13 12:26:00,COMMACK,New York,631,Medical  & prescriptions,N
8001351733,2019-12-13 14:24:23,2019-12-13 09:23:00,Portland,Oregon,503,"Calls pretending to be government, businesses, or family and friends",Y
7276211984,2019-12-13 14:24:27,2019-12-13 13:15:00,St Petersburg,Florida,727,Home security  & alarms,Y
5864884985,2019-12-13 14:24:28,2019-12-13 14:00:00,,Michigan,586,Computer  & technical support,Y
8552797379,2019-12-13 14:24:30,2019-12-13 14:15:00,Cockeysville,Maryland,410,Dropped call or no message,N
6173561764,2019-12-13 14:24:38,2019-12-13 13:15:00,,Illinois,309,No Subject Provided,Y
8133572343,2019-12-13 14:24:40,2019-12-11 11:21:00,,Florida,813,"Calls pretending to be government, businesses, or family and friends",Y
3072494984,2019-12-13 14:24:41,2019-12-11 14:07:00,Cheyenne,Wyoming,307,Warranties  & protection plans,Y
2406171150,2019-12-13 14:24:52,2019-12-13 11:48:00,Rockville,Maryland,301,"Energy, solar,  & utilities",N
4784198001,2019-12-13 14:24:55,2019-12-12 07:55:00,,California,760,No Subject Provided,Y
6234320677,2019-12-13 14:24:56,2019-12-13 11:17:00,,California,310,Other,N
6092267686,2019-12-13 14:24:56,2019-12-13 11:15:00,,New Jersey,609,No Subject Provided,Y
4075598859,2019-12-13 14:25:01,2019-12-13 10:50:00,,Florida,407,No Subject Provided,Y
6467557040,2019-12-13 14:25:02,2019-12-13 12:00:00,,Washington,253,"Calls pretending to be government, businesses, or family and friends",Y
2527514491,2019-12-13 14:25:04,2010-12-13 13:21:00,Gadsden,Alabama,256,Vacation  & timeshares,Y
8154264215,2019-12-13 14:25:06,2019-12-13 13:12:00,,Illinois,815,Warranties  & protection plans,Y
6108182051,2019-12-13 14:25:06,2019-12-13 14:22:00,Greensburg,Pennsylvania,724,"Energy, solar,  & utilities",Y
4702202298,2019-12-13 14:25:08,2019-12-13 13:00:00,,Texas,281,No Subject Provided,N
3305113817,2019-12-13 14:25:09,2019-12-13 10:09:00,struthers,Ohio,330,Other,Y
7252059896,2019-12-13 14:25:38,2019-12-13 10:37:00,,Texas,936,No Subject Provided,N
4032954048,2019-12-13 14:25:11,2019-12-13 14:20:00,Naples,Florida,786,Warranties  & protection plans,Y
7188711361,2019-12-13 14:25:15,2019-12-09 15:29:00,SAINT ALBANS,New York,718,No Subject Provided,Y
9148904393,2019-12-13 14:25:16,2019-12-12 18:42:00,Carmel,New York,914,No Subject Provided,Y
9099469801,2019-12-13 14:25:21,2019-12-13 09:56:00,,California,909,No Subject Provided,Y
8008360319,2019-12-13 14:25:26,2019-12-13 07:36:00,Portland,Oregon,503,"Calls pretending to be government, businesses, or family and friends",Y
8102751978,2019-12-13 14:25:30,2019-12-13 14:17:00,Metamora,Michigan,810,Dropped call or no message,N
8772121505,2019-12-13 14:25:36,2019-12-10 11:07:00,Glasgow,Kentucky,513,No Subject Provided,N
8042075804,2019-12-13 14:25:42,2019-12-10 00:00:00,Orem,Utah,801,"Calls pretending to be government, businesses, or family and friends",N
8133103784,2019-12-13 14:25:42,2019-12-10 19:09:00,,Florida,813,"Calls pretending to be government, businesses, or family and friends",Y
6193779904,2019-12-13 14:25:42,2019-12-11 12:44:00,Cheyenne,Wyoming,307,Warranties  & protection plans,Y
2024955832,2019-12-13 14:25:51,2019-12-13 09:05:00,Alexandria,Virginia,703,No Subject Provided,Y
7179377964,2019-12-13 14:25:52,2019-12-13 14:07:00,Airville,Pennsylvania,717,Dropped call or no message,Y
7177613438,2019-12-13 14:25:54,2019-12-12 12:56:00,Camp Hill,Pennsylvania,717,Other,Y
9707180173,2019-12-13 14:25:57,2019-12-13 12:12:00,,Colorado,970,No Subject Provided,N
2092132353,2019-12-13 14:25:59,2019-12-12 00:00:00,,Oregon,503,No Subject Provided,Y
5735382030,2019-12-13 14:26:06,2019-12-13 13:02:00,,Missouri,573,No Subject Provided,Y
5864084194,2019-12-13 14:26:08,2019-12-13 14:23:00,St. Ignace,Michigan,906,"Reducing your debt (credit cards, mortgage, student loans)",Y
6789338973,2019-12-13 14:26:18,2019-01-01 00:00:00,Atlanta,Georgia,678,Warranties  & protection plans,Y
7182181457,2019-12-13 14:26:19,2019-12-09 14:13:00,SAINT ALBANS,New York,718,No Subject Provided,Y
4808219192,2019-12-13 14:26:21,2019-12-13 11:56:00,,Arizona,480,Dropped call or no message,N
2122459714,2019-12-13 14:26:22,2019-12-13 13:24:00,Morrisville,Pennsylvania,215,No Subject Provided,Y
6125400702,2019-12-13 14:26:22,2019-12-13 13:23:00,,Minnesota,612,No Subject Provided,N
5163736291,2019-12-13 14:26:23,2019-12-13 14:20:00,Luray,Virginia,540,Other,Y
,2019-12-13 14:26:27,2019-12-13 10:54:00,Fayetteville,North Carolina,910,"Calls pretending to be government, businesses, or family and friends",Y
8776584554,2019-12-13 14:26:27,2019-12-13 08:12:00,Lake Stevens,Washington,425,"Calls pretending to be government, businesses, or family and friends",Y
9148904393,2019-12-13 14:26:30,2019-12-12 17:38:00,Carmel,New York,914,No Subject Provided,Y
,2019-12-13 14:26:31,2019-12-13 14:14:00,Parma Heights,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
2813572391,2019-12-13 14:26:38,2019-12-13 11:18:00,Modesto,California,209,Other,Y
6235353068,2019-12-13 14:26:39,2019-12-13 12:26:00,,Arizona,602,Warranties  & protection plans,Y
6087289936,2019-12-13 14:26:43,2019-12-13 12:13:00,,Wisconsin,608,No Subject Provided,N
7243632083,2019-12-13 14:26:44,2019-12-12 15:46:00,Wilkes Barre,Pennsylvania,570,Dropped call or no message,Y
5135072912,2019-12-13 14:26:51,2019-12-10 12:38:00,Glasgow,Kentucky,513,No Subject Provided,N
8007565126,2019-12-13 14:27:02,2019-12-13 13:45:00,Van Wert,Ohio,419,"Calls pretending to be government, businesses, or family and friends",Y
7325627713,2019-12-13 14:27:04,2019-12-13 13:58:00,Long Branch,New Jersey,732,"Reducing your debt (credit cards, mortgage, student loans)",Y
8432136600,2019-12-13 14:27:14,2019-12-03 09:37:00,BEAUFORT,South Carolina,843,Medical  & prescriptions,Y
9412194815,2019-12-13 14:27:16,2019-12-13 14:23:00,Sarasota,Florida,941,"Calls pretending to be government, businesses, or family and friends",Y
9166813998,2019-12-13 14:27:17,2019-12-10 11:34:00,SACRAMENTO,California,916,Dropped call or no message,Y
2566866051,2019-12-13 14:27:19,2019-12-13 13:19:00,,Wisconsin,608,No Subject Provided,N
3072889870,2019-12-13 14:27:25,2019-12-09 12:26:00,Cheyenne,Wyoming,307,Warranties  & protection plans,Y
7177613438,2019-12-13 14:27:28,2019-12-12 01:26:00,Camp Hill,Pennsylvania,717,No Subject Provided,Y
8157301603,2019-12-13 14:27:29,2019-12-11 13:23:00,East Moline,Illinois,309,"Calls pretending to be government, businesses, or family and friends",Y
7182761909,2019-12-13 14:27:36,2019-12-09 10:57:00,SAINT ALBANS,New York,718,No Subject Provided,Y
5085213824,2019-12-13 14:27:37,2019-12-13 14:06:00,,Massachusetts,508,No Subject Provided,Y
4252170395,2019-12-13 14:27:39,2019-12-13 09:43:00,Lake Stevens,Washington,360,"Calls pretending to be government, businesses, or family and friends",Y
2037452980,2019-12-13 14:27:39,2019-12-13 11:17:00,Norwalk,Connecticut,203,Medical  & prescriptions,N
8327063916,2019-12-13 14:27:49,2019-12-13 00:00:00,Hillsboro,Oregon,503,"Calls pretending to be government, businesses, or family and friends",Y
5135545977,2019-12-13 14:27:52,2019-12-13 12:21:00,Glasgow,Kentucky,513,No Subject Provided,N
3436935858,2019-12-13 14:27:54,2019-12-13 14:10:00,Chapin,South Carolina,803,Other,Y
7044865862,2019-12-13 14:27:54,2019-12-13 14:15:00,Gastonia,North Carolina,704,Medical  & prescriptions,N
6096069030,2019-12-13 14:27:55,2019-12-13 09:12:00,AUSTIN,Texas,512,Computer  & technical support,Y
8887179765,2019-12-13 14:27:55,2019-12-12 11:24:00,Frisco,Texas,318,Warranties  & protection plans,Y
5402921344,2019-12-13 14:27:57,2019-12-13 14:25:00,Alexandria,Virginia,540,Warranties  & protection plans,Y
2172844382,2019-12-13 14:28:03,2019-12-13 13:22:00,,Illinois,773,"Calls pretending to be government, businesses, or family and friends",Y
9148904393,2019-12-13 14:28:05,2019-12-12 16:20:00,Carmel,New York,914,No Subject Provided,Y
732439233,2019-12-13 14:28:09,2019-12-03 13:07:00,Hillsborough,New Jersey,732,Dropped call or no message,Y
8156737169,2019-12-13 14:28:15,2019-12-13 11:08:00,fresno,California,559,"Reducing your debt (credit cards, mortgage, student loans)",Y
7325215508,2019-12-13 14:28:19,2019-12-09 14:19:00,,New Jersey,732,No Subject Provided,Y
8337466983,2019-12-13 14:28:27,2019-12-03 11:48:00,BEAUFORT,South Carolina,843,Dropped call or no message,Y
5053521863,2019-12-13 14:28:31,2019-12-12 12:02:00,,New Mexico,575,No Subject Provided,Y
4143678699,2019-12-13 14:28:33,2019-12-13 11:26:00,North Las Vegas,Nevada,702,"Calls pretending to be government, businesses, or family and friends",Y
6025024021,2019-12-13 14:29:24,2019-12-13 13:37:00,,Tennessee,865,No Subject Provided,N
9724307411,2019-12-13 14:28:41,2019-12-12 17:20:00,Kaufman,Texas,972,Other,N
5412048190,2019-12-13 14:28:45,2019-12-06 07:12:00,Redding,California,530,"Calls pretending to be government, businesses, or family and friends",Y
8501595442,2019-12-13 14:28:46,2019-12-13 14:01:00,Long Branch,New Jersey,732,"Reducing your debt (credit cards, mortgage, student loans)",Y
6026665753,2019-12-13 14:28:53,2019-11-25 00:00:00,,Arizona,480,"Calls pretending to be government, businesses, or family and friends",Y
8889268518,2019-12-13 14:29:02,2019-12-13 10:09:00,Hillsboro,Oregon,507,Dropped call or no message,Y
8887511356,2019-12-13 14:29:05,2019-12-13 09:48:00,Wilkes Barre,Pennsylvania,570,Dropped call or no message,Y
2122449392,2019-12-13 14:29:05,2019-12-13 13:25:00,Morrisville,Pennsylvania,215,Other,Y
7325062572,2019-12-13 14:29:07,2019-12-07 16:39:00,,New Jersey,732,No Subject Provided,Y
7736944322,2019-12-13 14:29:08,2019-12-13 12:22:00,,Illinois,847,Other,N
4695515637,2019-12-13 14:29:09,2019-12-12 05:24:00,McKinney,Texas,972,No Subject Provided,Y
2082620000,2019-12-13 14:29:13,2019-11-18 00:00:00,Richland,Washington,509,Computer  & technical support,Y
5013197413,2019-12-13 14:29:13,2019-12-13 11:18:00,fresno,California,559,No Subject Provided,Y
8324263978,2019-12-13 14:29:13,2019-12-12 11:12:00,Vancouver,Washington,503,No Subject Provided,Y
2092252743,2019-12-13 14:29:17,2019-12-09 08:36:00,SACRAMENTO,California,916,Dropped call or no message,Y
8307581505,2019-12-13 14:29:18,2019-12-13 13:00:00,Charlottesville,Virginia,434,Computer  & technical support,N
7604027465,2019-12-13 14:29:21,2019-12-12 15:49:00,,California,760,No Subject Provided,Y
